"code";"wording";"supplementaryUnit";"parentCode"
"8421 22 00";"Centrifugeuses, y compris les essoreuses centrifuges; appareils pour la filtration ou l'épuration des liquides ou des gaz > Appareils pour la filtration ou l'épuration des liquides > pour la filtration ou l'épuration des boissons autres que l'eau";"-";"8421"
"8421 23 00";"Centrifugeuses, y compris les essoreuses centrifuges; appareils pour la filtration ou l'épuration des liquides ou des gaz > Appareils pour la filtration ou l'épuration des liquides > pour la filtration des huiles minérales dans les moteurs à allumage par étincelles ou par compression";"-";"8421"
"8421 29";"Centrifugeuses, y compris les essoreuses centrifuges; appareils pour la filtration ou l'épuration des liquides ou des gaz > Appareils pour la filtration ou l'épuration des liquides > autres";"";"8421"
"8421 29 20";"Centrifugeuses, y compris les essoreuses centrifuges; appareils pour la filtration ou l'épuration des liquides ou des gaz > Appareils pour la filtration ou l'épuration des liquides > autres > Composés de fluoropolymères et dont l'épaisseur du filtre ou de la membrane  purificatrice n'excède pas 140 microns";"-";"8421 29"
"8421 29 80";"Centrifugeuses, y compris les essoreuses centrifuges; appareils pour la filtration ou l'épuration des liquides ou des gaz > Appareils pour la filtration ou l'épuration des liquides > autres > autres";"-";"8421 29"
"8421 31 00";"Centrifugeuses, y compris les essoreuses centrifuges; appareils pour la filtration ou l'épuration des liquides ou des gaz > Appareils pour la filtration ou l'épuration des gaz > Filtres d'entrée d'air pour moteurs à allumage par étincelles ou par compression";"-";"8421"
"8421 39";"Centrifugeuses, y compris les essoreuses centrifuges; appareils pour la filtration ou l'épuration des liquides ou des gaz > Appareils pour la filtration ou l'épuration des gaz > autres";"";"8421"
"8421 39 15";"Centrifugeuses, y compris les essoreuses centrifuges; appareils pour la filtration ou l'épuration des liquides ou des gaz > Appareils pour la filtration ou l'épuration des gaz > autres > à enveloppe en acier inoxydable, dont le diamètre interne des tubes d'entrée et de sortie n'excède pas 1,3 cm";"-";"8421 39"
"8421 39 25";"Centrifugeuses, y compris les essoreuses centrifuges; appareils pour la filtration ou l'épuration des liquides ou des gaz > Appareils pour la filtration ou l'épuration des gaz > autres > autres > Appareils pour la filtration ou l'épuration de l'air";"-";"8421 39"
"8421 39 35";"Centrifugeuses, y compris les essoreuses centrifuges; appareils pour la filtration ou l'épuration des liquides ou des gaz > Appareils pour la filtration ou l'épuration des gaz > autres > autres > Appareils pour la filtration ou l'épuration d'autres gaz > par procédé catalytique";"-";"8421 39"
"8421 39 85";"Centrifugeuses, y compris les essoreuses centrifuges; appareils pour la filtration ou l'épuration des liquides ou des gaz > Appareils pour la filtration ou l'épuration des gaz > autres > autres > Appareils pour la filtration ou l'épuration d'autres gaz > autres";"-";"8421 39"
"8421 91 00";"Centrifugeuses, y compris les essoreuses centrifuges; appareils pour la filtration ou l'épuration des liquides ou des gaz > Parties > de centrifugeuses, y compris d'essoreuses centrifuges";"-";"8421"
"8421 99";"Centrifugeuses, y compris les essoreuses centrifuges; appareils pour la filtration ou l'épuration des liquides ou des gaz > Parties > autres";"";"8421"
"8421 99 10";"Centrifugeuses, y compris les essoreuses centrifuges; appareils pour la filtration ou l'épuration des liquides ou des gaz > Parties > autres > Parties des machines et appareils relevant des sous-positions 84212920 ou 84213915";"-";"8421 99"
"8421 99 90";"Centrifugeuses, y compris les essoreuses centrifuges; appareils pour la filtration ou l'épuration des liquides ou des gaz > Parties > autres > autres";"-";"8421 99"
"8422";"Machines à laver la vaisselle; machines et appareils servant à nettoyer ou à sécher les bouteilles ou autres récipients; machines et appareils à remplir, fermer, boucher ou étiqueter les bouteilles, boîtes, sacs ou autres contenants; machines et appareils à capsuler les bouteilles, pots, tubes et contenants analogues; autres machines et appareils à empaqueter ou à emballer les marchandises (y compris les machines et appareils à emballer sous film thermorétractable); machines et appareils à gazéifier les boissons";"";"84"
"8422 11 00";"Machines à laver la vaisselle; machines et appareils servant à nettoyer ou à sécher les bouteilles ou autres récipients; machines et appareils à remplir, fermer, boucher ou étiqueter les bouteilles, boîtes, sacs ou autres contenants; machines et appareils à capsuler les bouteilles, pots, tubes et contenants analogues; autres machines et appareils à empaqueter ou à emballer les marchandises (y compris les machines et appareils à emballer sous film thermorétractable); machines et appareils à gazéifier les boissons > Machines à laver la vaisselle > de type ménager";"p/st";"8422"
"8422 19 00";"Machines à laver la vaisselle; machines et appareils servant à nettoyer ou à sécher les bouteilles ou autres récipients; machines et appareils à remplir, fermer, boucher ou étiqueter les bouteilles, boîtes, sacs ou autres contenants; machines et appareils à capsuler les bouteilles, pots, tubes et contenants analogues; autres machines et appareils à empaqueter ou à emballer les marchandises (y compris les machines et appareils à emballer sous film thermorétractable); machines et appareils à gazéifier les boissons > Machines à laver la vaisselle > autres";"p/st";"8422"
"8422 20 00";"Machines à laver la vaisselle; machines et appareils servant à nettoyer ou à sécher les bouteilles ou autres récipients; machines et appareils à remplir, fermer, boucher ou étiqueter les bouteilles, boîtes, sacs ou autres contenants; machines et appareils à capsuler les bouteilles, pots, tubes et contenants analogues; autres machines et appareils à empaqueter ou à emballer les marchandises (y compris les machines et appareils à emballer sous film thermorétractable); machines et appareils à gazéifier les boissons > Machines et appareils servant à nettoyer ou à sécher les bouteilles ou autres récipients";"-";"8422"
"8422 30 00";"Machines à laver la vaisselle; machines et appareils servant à nettoyer ou à sécher les bouteilles ou autres récipients; machines et appareils à remplir, fermer, boucher ou étiqueter les bouteilles, boîtes, sacs ou autres contenants; machines et appareils à capsuler les bouteilles, pots, tubes et contenants analogues; autres machines et appareils à empaqueter ou à emballer les marchandises (y compris les machines et appareils à emballer sous film thermorétractable); machines et appareils à gazéifier les boissons > Machines et appareils à remplir, fermer, boucher ou étiqueter les bouteilles, boîtes, sacs ou autres contenants; machines et appareils à capsuler les bouteilles, pots, tubes et contenants analogues; machines et appareils à gazéifier les boissons";"-";"8422"
"8422 40 00";"Machines à laver la vaisselle; machines et appareils servant à nettoyer ou à sécher les bouteilles ou autres récipients; machines et appareils à remplir, fermer, boucher ou étiqueter les bouteilles, boîtes, sacs ou autres contenants; machines et appareils à capsuler les bouteilles, pots, tubes et contenants analogues; autres machines et appareils à empaqueter ou à emballer les marchandises (y compris les machines et appareils à emballer sous film thermorétractable); machines et appareils à gazéifier les boissons > autres machines et appareils à empaqueter ou à emballer les marchandises (y compris les machines et appareils à emballer sous film thermorétractable)";"-";"8422"
"8422 90";"Machines à laver la vaisselle; machines et appareils servant à nettoyer ou à sécher les bouteilles ou autres récipients; machines et appareils à remplir, fermer, boucher ou étiqueter les bouteilles, boîtes, sacs ou autres contenants; machines et appareils à capsuler les bouteilles, pots, tubes et contenants analogues; autres machines et appareils à empaqueter ou à emballer les marchandises (y compris les machines et appareils à emballer sous film thermorétractable); machines et appareils à gazéifier les boissons > Parties";"";"8422"
"8422 90 10";"Machines à laver la vaisselle; machines et appareils servant à nettoyer ou à sécher les bouteilles ou autres récipients; machines et appareils à remplir, fermer, boucher ou étiqueter les bouteilles, boîtes, sacs ou autres contenants; machines et appareils à capsuler les bouteilles, pots, tubes et contenants analogues; autres machines et appareils à empaqueter ou à emballer les marchandises (y compris les machines et appareils à emballer sous film thermorétractable); machines et appareils à gazéifier les boissons > Parties > de machines à laver la vaisselle";"-";"8422 90"
"8422 90 90";"Machines à laver la vaisselle; machines et appareils servant à nettoyer ou à sécher les bouteilles ou autres récipients; machines et appareils à remplir, fermer, boucher ou étiqueter les bouteilles, boîtes, sacs ou autres contenants; machines et appareils à capsuler les bouteilles, pots, tubes et contenants analogues; autres machines et appareils à empaqueter ou à emballer les marchandises (y compris les machines et appareils à emballer sous film thermorétractable); machines et appareils à gazéifier les boissons > Parties > autres";"-";"8422 90"
